city,property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category
bangalore,house,"bannerghatta road, bangalore",4.6,3,4,3+,New Property,3312.0,1,1,0,Low,Mid Floor
gurgaon,flat,sector 37c,0.9,3,3,3,Relatively New,1435.043148,0,0,0,Low,Mid Floor
gurgaon,flat,sector 30,0.69,2,2,1,Old Property,896.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 54,4.85,3,4,3+,Moderately Old,1607.0,1,0,1,High,Mid Floor
gurgaon,house,sector 28,8.95,5,6,3+,Moderately Old,5000.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 48,1.8,3,4,3,Moderately Old,1951.0,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 86,0.9,3,3,2,New Property,1690.0399389999998,0,0,0,Low,Mid Floor
gurgaon,flat,sector 60,2.12,2,2,2,Relatively New,1350.0,0,0,2,High,Low Floor
gurgaon,house,sector 105,1.35,5,3,3,Moderately Old,3499.989724,0,0,0,Low,Mid Floor
gurgaon,flat,sector 15,1.6,3,3,3+,Moderately Old,1611.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 37c,0.95,2,2,0,Under Construction,1577.9877399999998,1,0,0,Low,High Floor
bangalore,flat,"ananth nagar phase 2, electronic city",0.73,3,2,2,New Property,1111.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 107,0.5,3,2,2,Relatively New,717.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 104,0.45,4,4,2,Moderately Old,1666.0,0,0,2,Low,Mid Floor
gurgaon,house,sector 3 phase 3 extension,0.95,4,3,2,Old Property,1070.0,0,0,0,Low,Low Floor
bangalore,flat,"cooke town, bangalore",3.82,3,3,1,Relatively New,1882.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 33,1.35,3,2,2,New Property,1444.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 65,2.35,3,3,3,Relatively New,1500.0,1,0,2,Medium,Low Floor
gurgaon,house,sector 24,1.6,7,5,3+,Old Property,540.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 81,2.12,3,3,3+,Relatively New,1650.0,1,0,1,Low,Mid Floor
gurgaon,flat,sector 65,3.0,3,3,3,Under Construction,1828.0,0,0,0,Medium,High Floor
bangalore,flat,"electronics city phase 1, bangalore",0.82,3,2,2,New Property,1333.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 82a,1.25,3,2,3,Relatively New,1666.0,0,0,2,Medium,Low Floor
gurgaon,flat,sector 84,0.49,2,2,2,Relatively New,1018.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 77,2.1,3,3,3,New Property,1832.0,1,0,0,Low,High Floor
gurgaon,flat,sector 33,1.9,3,3,3+,New Property,2143.0,1,0,0,Medium,High Floor
gurgaon,flat,sector 113,2.35,3,4,3,Relatively New,1930.0,1,0,0,High,Mid Floor
gurgaon,flat,sector 80,1.1,3,3,3,Moderately Old,1580.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 70a,1.6,2,2,2,Moderately Old,1416.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 85,1.1,2,2,3,Relatively New,1173.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 102,1.35,2,2,2,Under Construction,828.0,0,0,0,Low,Mid Floor
bangalore,flat,"electronic city phase 2, bangalore",0.62,3,2,1,New Property,1111.0,0,0,0,Low,Mid Floor
bangalore,flat,"whitefield, bangalore",1.16,2,2,1,Relatively New,885.0,0,0,0,Low,Mid Floor
bangalore,house,"gunjur, near varthur, bangalore",7.75,3,3,2,Old Property,2782.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 112,6.5,4,5,3,Relatively New,4799.945927,0,0,0,Medium,High Floor
gurgaon,flat,sector 37c,1.4,4,5,3,Relatively New,2343.0,1,0,0,Low,Mid Floor
bangalore,flat,"neeladri nagar, bangalore",0.74,3,2,2,New Property,1222.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 86,1.25,3,4,3+,Relatively New,1746.0,1,0,0,Medium,Low Floor
gurgaon,house,sector 109,12.5,5,6,3,Relatively New,4500.0,1,1,0,Medium,Mid Floor
gurgaon,flat,sector 102,1.1,2,2,1,Under Construction,817.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 85,0.8,3,4,3,Relatively New,1390.0,1,0,2,Low,Mid Floor
gurgaon,flat,sector 79,0.96,2,2,3,Relatively New,1012.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 43,2.35,3,3,2,Old Property,1527.0,0,1,2,Medium,Low Floor
gurgaon,flat,sector 81,1.35,3,3,3+,Old Property,1989.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 13,1.5,2,2,2,Old Property,1426.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 50,8.0,4,3,3,Moderately Old,9998.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 102,1.24,2,2,2,Relatively New,1099.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 92,0.92,4,5,3+,Moderately Old,1894.984595,0,0,2,Medium,High Floor
gurgaon,flat,sector 72,3.3,3,3,3+,Relatively New,2000.0,1,0,2,High,Mid Floor
gurgaon,flat,sector 70,1.63,3,5,3,Relatively New,1527.0,1,0,0,Low,High Floor
gurgaon,flat,sector 65,2.5,3,3,3,Under Construction,1654.0,0,0,0,Low,High Floor
gurgaon,house,sector 43,5.75,4,4,2,Old Property,1935.0,1,1,0,Low,Low Floor
gurgaon,flat,sector 102,1.77,3,3,3,Relatively New,1653.0,0,0,0,High,Low Floor
gurgaon,flat,sector 85,1.14,2,2,3,Relatively New,1484.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 91,3.6,4,4,3,New Property,2430.0,0,0,2,Low,Low Floor
gurgaon,house,sector 48,7.25,4,4,3,Relatively New,3240.0,1,1,2,Medium,Low Floor
gurgaon,flat,sector 85,1.15,2,2,3+,Relatively New,1380.0,0,1,0,High,High Floor
gurgaon,flat,sector 61,1.6,2,2,2,New Property,1278.0,0,0,0,Low,Mid Floor
gurgaon,flat,sohna road,0.25,2,2,1,Relatively New,586.955467,0,0,0,Low,Low Floor
gurgaon,flat,sector 104,1.59,2,2,2,Relatively New,1402.0,0,0,0,Medium,High Floor
gurgaon,house,sector 70a,4.6,4,4,3+,Moderately Old,2610.0,1,1,0,Medium,Mid Floor
gurgaon,flat,sector 89,1.33,3,3,3,Under Construction,1422.9875799999998,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 70a,1.69,3,3,3+,New Property,1900.0,1,0,0,High,Mid Floor
gurgaon,flat,sector 102,0.48,2,2,1,Relatively New,581.0,0,1,0,High,Mid Floor
gurgaon,flat,sector 95,0.29,2,2,2,Relatively New,507.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 110,1.4,3,3,3,Relatively New,1550.0,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 72,3.21,3,4,3+,Relatively New,2140.0,1,0,2,High,High Floor
gurgaon,flat,sector 61,2.17,3,3,3,Under Construction,1721.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 67,3.32,3,4,3,New Property,2016.0,1,0,2,High,Mid Floor
gurgaon,flat,sector 92,0.42,2,2,1,Relatively New,657.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 92,1.42,3,3,2,Relatively New,1737.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 108,2.45,3,3,3,Relatively New,1460.0,0,0,0,Low,High Floor
gurgaon,flat,sector 92,0.6,3,2,3,Moderately Old,1333.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 37d,1.1,3,3,2,Under Construction,1439.0,0,0,0,Low,Low Floor
gurgaon,house,sector 48,5.5,4,4,2,Relatively New,2340.0,1,0,2,Low,Low Floor
gurgaon,flat,sector 111,0.96,2,2,1,Under Construction,1337.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 86,2.2,3,3,1,Relatively New,1746.0,0,0,1,Medium,Mid Floor
gurgaon,flat,sector 113,2.51,3,3,3+,Under Construction,1696.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 90,1.13,3,3,3+,Relatively New,1565.0,0,0,0,Medium,Mid Floor
bangalore,flat,"old madras road, bangalore",3.5,3,3,2,New Property,2223.0,0,1,0,Low,Mid Floor
gurgaon,flat,sector 113,2.33,3,3,3,New Property,2098.0,1,0,0,High,Mid Floor
gurgaon,flat,sector 70,1.65,3,5,3,Relatively New,1527.0,1,0,0,High,Mid Floor
gurgaon,house,sector 25,4.35,5,4,3,Old Property,1350.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 72,5.25,4,4,3+,New Property,3000.0,1,0,2,High,High Floor
bangalore,flat,"kanakapura road, bangalore",0.94,2,2,1,New Property,700.0,0,0,0,Low,High Floor
gurgaon,flat,sector 70a,1.25,2,2,3,Relatively New,1402.0,0,0,0,Low,High Floor
gurgaon,flat,sector 69,1.28,3,3,2,Relatively New,1428.0,0,0,2,Low,High Floor
gurgaon,flat,sector 83,1.55,3,3,3,Relatively New,1400.0,1,0,2,High,Mid Floor
gurgaon,flat,sector 52,1.45,3,3,3+,Relatively New,1800.0,0,0,2,Medium,Mid Floor
gurgaon,house,sector 6,0.4,4,2,2,Moderately Old,1599.946096,0,0,0,Low,Low Floor
gurgaon,house,sector 7,0.45,3,2,1,Old Property,900.0,0,0,0,Low,Low Floor
bangalore,flat,s,0.98,3,2,2,New Property,1230.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 28,5.5,4,3,3,Old Property,1800.0,0,0,2,Low,Low Floor
gurgaon,flat,sector 109,1.8,3,3,3+,Relatively New,2000.0,0,0,0,High,Mid Floor
gurgaon,flat,sector 68,1.05,2,2,2,New Property,1200.0,0,0,2,Medium,High Floor
bangalore,house,"kasavanhalli, bangalore",2.75,3,3,3,Moderately Old,3165.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 2,0.98,2,2,3,Moderately Old,1280.0,0,0,0,Medium,Low Floor
bangalore,house,"kr puram, bangalore",5.4,4,4,2,Relatively New,3600.0,1,0,0,Low,Low Floor
gurgaon,flat,sector 56,0.45,1,1,2,Old Property,543.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 92,1.19,4,3,3,Relatively New,2533.0,1,0,0,Medium,High Floor
gurgaon,flat,sohna road,0.55,2,2,3,New Property,828.0,0,0,0,Medium,Mid Floor
bangalore,flat,"sarjapur road, bangalore",2.25,3,3,2,Relatively New,1209.0,0,0,0,Low,High Floor
bangalore,flat,"varthur, bangalore",1.36,2,2,2,Relatively New,813.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 95,0.19,1,1,1,Relatively New,3568.0,0,0,0,Low,High Floor
gurgaon,flat,sector 63,3.4,3,3,3+,New Property,3076.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 82,1.28,3,3,3,Relatively New,1800.0,0,0,2,High,Mid Floor
gurgaon,flat,sector 90,0.92,3,4,3,Relatively New,1493.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 109,2.22,3,4,3,Relatively New,1860.0,1,1,0,Low,High Floor
gurgaon,flat,sector 85,1.4,2,2,3,Relatively New,1399.952834,0,0,0,Low,High Floor
gurgaon,flat,sector 83,0.65,1,1,0,Relatively New,699.976417,0,0,0,Low,Mid Floor
bangalore,house,"sarjapur, bangalore",2.0,3,3,2,New Property,1311.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 109,1.75,3,3,3,Relatively New,1550.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 56,1.59,4,3,3+,Old Property,1900.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 102,4.55,4,4,3+,Relatively New,4630.0,0,0,2,Medium,High Floor
gurgaon,house,sector 7,0.27,2,2,1,Moderately Old,225.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 69,1.66,3,3,2,Relatively New,1482.0,0,0,0,High,Low Floor
gurgaon,house,sector 48,5.15,5,7,3,Moderately Old,2727.0,1,0,2,Medium,Low Floor
gurgaon,flat,sector 108,0.65,2,2,2,Relatively New,1235.0,0,0,2,High,Mid Floor
gurgaon,flat,manesar,1.65,4,3,3,New Property,3111.0,1,0,0,Low,Mid Floor
gurgaon,house,sector 23,5.5,8,8,2,Moderately Old,2520.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 92,0.99,3,2,3,New Property,1661.0,0,0,0,Low,Low Floor
gurgaon,flat,sohna road road,0.69,2,2,2,Under Construction,1350.008338,0,0,0,Low,Mid Floor
bangalore,house,"begur road, bangalore",3.64,5,6,3+,Old Property,3666.0,0,1,1,Medium,Low Floor
gurgaon,house,sector 43,2.15,1,1,0,Moderately Old,1649.9982309999998,0,0,0,Low,Low Floor
gurgaon,flat,sector 67a,1.3,2,2,2,New Property,1295.97356,0,0,0,Low,Low Floor
gurgaon,flat,sector 24,5.8,3,4,3+,Old Property,3699.982986,1,0,1,Medium,Mid Floor
gurgaon,flat,sector 82,3.0,4,6,3+,Relatively New,4424.0,1,0,2,Medium,High Floor
gurgaon,house,sector 52,2.25,3,3,3,New Property,1800.0,1,0,2,Low,Mid Floor
gurgaon,flat,sector 107,0.28,2,2,2,Relatively New,543.0,0,0,0,Low,High Floor
gurgaon,flat,sector 63a,3.3,3,3,3,Under Construction,2150.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 103,0.93,2,3,3,Relatively New,1613.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 113,2.9,4,4,3+,Under Construction,2553.0,1,0,0,Low,High Floor
gurgaon,flat,sector 71,0.95,2,2,2,Moderately Old,1084.0,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 72,4.1,3,3,3,Moderately Old,2307.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 92,0.8,3,3,3,Relatively New,1692.0,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 89,1.14,3,3,2,Under Construction,1581.0,0,0,0,Medium,Low Floor
bangalore,house,"sarjapur, bangalore",2.4,4,5,2,New Property,1288.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 70,2.35,4,4,3+,Moderately Old,2666.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 84,0.79,3,3,3+,New Property,1561.0,0,0,0,Low,Mid Floor
gurgaon,flat,sohna road,0.22,1,1,1,Relatively New,477.809521,0,0,2,Low,Mid Floor
gurgaon,flat,sector 86,0.6,3,2,2,New Property,833.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 78,1.05,3,3,3,Moderately Old,1853.005385,0,0,0,Low,Mid Floor
gurgaon,flat,sector 61,3.9,3,4,3+,Under Construction,1174.0,1,0,0,High,High Floor
gurgaon,house,sector 39,1.6,1,1,2,Old Property,892.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 79,2.69,3,4,3+,New Property,2152.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 15,0.43,2,2,1,Relatively New,855.0,0,0,2,Low,Low Floor
gurgaon,flat,sector 102,1.35,2,2,2,Relatively New,1230.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 85,2.15,4,5,3+,Relatively New,2365.0,1,0,0,High,Mid Floor
gurgaon,flat,sector 92,0.71,3,3,3,Relatively New,1473.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 65,2.35,3,3,2,Relatively New,1649.9982309999998,1,0,0,High,Mid Floor
gurgaon,flat,sector 63,3.35,3,3,3+,New Property,2034.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 109,1.2,3,2,2,Relatively New,1701.0,0,0,0,High,Mid Floor
gurgaon,house,sector 7,0.53,2,2,0,Old Property,899.9696789999999,0,0,0,Low,Low Floor
gurgaon,flat,sector 68,1.0,2,2,2,New Property,1311.0,0,0,0,Medium,High Floor
gurgaon,flat,sohna road,0.75,2,2,0,Relatively New,1081.018477,0,0,0,Low,Low Floor
bangalore,flat,"whitefield, bangalore",6.0,4,4,3,Under Construction,2530.0,1,1,0,Low,Low Floor
gurgaon,house,sector 25,9.9,5,5,2,Moderately Old,3375.0,0,0,2,Medium,Low Floor
gurgaon,flat,sector 92,1.9,4,4,3+,Relatively New,1920.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 62,6.5,4,4,3+,Moderately Old,3924.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 102,1.39,3,3,3,Relatively New,1493.0,1,0,2,Low,Mid Floor
gurgaon,flat,sector 92,0.8,4,4,3,Moderately Old,1893.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 85,0.72,3,3,2,Moderately Old,1350.0,0,0,0,Low,Mid Floor
bangalore,house,"kodathi, near sarjapur road, bangalore",4.0,2,2,1,Relatively New,1300.0,1,0,2,Low,Mid Floor
gurgaon,flat,sector 41,3.4,4,4,3,Old Property,2900.009938,0,0,0,Low,Low Floor
gurgaon,flat,sector 84,1.35,3,3,3,Relatively New,1750.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 108,1.25,3,3,3,Relatively New,1500.0,1,0,0,High,Low Floor
gurgaon,flat,sector 88a,1.19,2,2,3,Relatively New,1387.0,0,0,2,High,High Floor
bangalore,flat,"hennur gardens, bangalore",1.26,2,2,2,Moderately Old,1055.0,0,0,0,Low,Low Floor
gurgaon,flat,dwarka expressway,1.6,3,3,3,New Property,1528.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 90,1.27,3,3,3+,Relatively New,1500.0,0,0,0,Medium,Low Floor
bangalore,house,"marathahalli, bangalore",3.8,3,4,3+,Old Property,2111.0,0,1,2,Medium,Low Floor
bangalore,flat,"konappana agrahara, electronic city",1.57,2,2,1,Relatively New,945.0,0,0,2,Low,High Floor
gurgaon,flat,sector 88a,1.5,3,3,2,Relatively New,2055.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 95,0.33,2,2,1,New Property,694.0,0,0,2,Medium,High Floor
gurgaon,flat,sohna road,0.65,2,2,2,Relatively New,1043.0,0,0,0,Medium,Low Floor
bangalore,house,"hsr layout, bangalore",5.0,4,4,2,Moderately Old,3333.0,0,0,0,Low,Mid Floor
bangalore,house,"nagarbhavi, bangalore",2.25,3,4,3+,New Property,700.0,0,0,1,Low,Mid Floor
gurgaon,flat,sector 12,0.53,3,3,2,Relatively New,995.0,0,0,2,Low,Low Floor
gurgaon,house,sector 109,1.55,3,2,0,Relatively New,2359.985075,0,0,0,Low,Low Floor
bangalore,house,"chikkagubbi, hennur road",8.76,4,5,3,New Property,3060.0,1,1,0,Medium,Low Floor
bangalore,house,"6th phase jp nagar, bangalore",3.25,3,3,1,Old Property,2000.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 107,0.35,2,2,2,Relatively New,608.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 28,9.54,6,5,3+,New Property,3240.0,1,1,0,High,Mid Floor
gurgaon,flat,sector 89,0.9,3,3,0,Under Construction,1909.946416,0,0,0,Medium,High Floor
bangalore,flat,"sarjapur road, bangalore",1.85,3,2,1,New Property,1506.0,0,0,1,Low,Low Floor
gurgaon,flat,sector 53,6.44,4,4,3,Moderately Old,3067.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 81,1.45,3,3,3,Relatively New,1650.0,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 83,1.25,3,3,2,Relatively New,1791.0,1,0,0,Medium,Low Floor
gurgaon,house,sector 25,15.0,5,5,3,Moderately Old,6399.999662,1,0,2,Medium,Low Floor
gurgaon,flat,sector 92,0.99,3,2,3,Under Construction,1091.028904,0,0,0,Low,Low Floor
gurgaon,flat,sector 90,1.25,4,4,3,Relatively New,2861.0,0,0,0,High,Mid Floor
gurgaon,house,sector 66,12.0,4,4,3+,Relatively New,3240.0,1,1,2,High,Mid Floor
bangalore,house,"rajarajeshwari nagar, bangalore",7.0,3,3,1,Old Property,2400.0,0,0,0,Low,Low Floor
bangalore,house,"chikkagubbi, hennur road",4.75,5,5,3,New Property,2305.0,1,0,0,Medium,Mid Floor
bangalore,flat,"green house layout, electronic city",0.67,3,2,3,New Property,1089.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 82,1.22,3,5,3+,Relatively New,2000.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 67a,1.85,4,4,0,New Property,2555.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 107,0.28,2,2,2,Relatively New,543.0,0,0,0,Low,Mid Floor
gurgaon,flat,sohna road,0.29,2,2,1,Relatively New,743.032017,0,0,0,Low,Mid Floor
gurgaon,flat,sector 65,2.0,3,3,3,Relatively New,1833.0,1,0,2,Medium,Low Floor
gurgaon,flat,sector 83,1.4,3,3,3,Relatively New,1582.0,1,0,1,Medium,High Floor
gurgaon,flat,sector 108,3.25,3,3,3,Relatively New,2072.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 53,7.4,4,4,3,Under Construction,2476.0,0,0,0,Low,High Floor
gurgaon,flat,sector 65,1.95,3,3,3+,New Property,1555.0,0,1,2,Medium,Low Floor
bangalore,house,"attibele, bangalore",2.3,4,4,1,Moderately Old,1500.0,0,0,2,Medium,Low Floor
gurgaon,flat,sector 65,2.3,3,4,3,Relatively New,1833.0,1,1,1,High,Mid Floor
bangalore,flat,"bagalur, bangalore",1.05,3,2,1,Under Construction,698.0,0,0,0,Low,High Floor
gurgaon,flat,sector 79,0.71,2,2,0,Under Construction,1295.004809,0,0,0,Low,Mid Floor
gurgaon,flat,gwal pahari,0.56,2,2,1,Old Property,1028.0,0,0,2,Low,High Floor
gurgaon,flat,sector 107,1.8,3,4,3+,Relatively New,1837.0,1,0,0,Medium,Low Floor
gurgaon,flat,sector 33,0.4,2,2,2,Relatively New,724.0,0,0,1,Low,Low Floor
bangalore,house,"chikka tirupathi, bangalore",4.0,4,5,3,Relatively New,4500.0,0,1,1,Low,Low Floor
gurgaon,house,sector 109,7.0,4,4,3+,Relatively New,5400.0,0,0,2,Medium,Low Floor
gurgaon,flat,sector 86,0.45,2,2,1,Under Construction,637.0,0,0,0,Low,High Floor
gurgaon,house,sector 8,0.49,6,3,2,Moderately Old,360.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 86,0.95,3,2,1,New Property,1878.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 104,1.16,3,4,3+,Relatively New,2017.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 72,3.19,4,5,3+,Relatively New,2375.0,1,0,2,High,High Floor
gurgaon,house,sector 33,1.15,2,2,3,Relatively New,1400.0,0,0,2,Medium,Low Floor
gurgaon,flat,sector 69,1.7,4,4,2,Relatively New,1819.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 53,5.6,3,3,3+,Under Construction,2617.0,0,0,0,Low,Low Floor
bangalore,flat,"uttarahalli manavarthekaval, kanakapura road",0.7,1,1,1,Relatively New,494.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 45,7.35,6,4,3+,Old Property,2475.0,1,1,2,Medium,Mid Floor
bangalore,flat,"sarjapur road, bangalore",2.3,3,3,2,New Property,1563.0,1,0,0,Low,High Floor
bangalore,flat,"yelahanka, bangalore",0.988,3,2,1,New Property,1689.0,0,0,0,Low,Low Floor
bangalore,house,"whitefield, bangalore",6.75,4,4,2,Old Property,2400.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 37d,1.45,3,3,3,Relatively New,1639.0,0,0,0,Medium,Mid Floor
bangalore,house,"chikka tirupathi, bangalore",4.0,4,4,3,Moderately Old,4350.0,1,0,0,Low,Low Floor
gurgaon,flat,sector 89,0.88,2,2,0,New Property,1102.976833,0,0,0,Low,Low Floor
bangalore,house,"kada agrahara, sarjapur road, bangalore",5.0,4,4,3,New Property,2054.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 108,1.6,3,4,3+,Relatively New,1500.29,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 37d,1.55,4,3,3+,Relatively New,2100.0,0,0,2,Medium,High Floor
gurgaon,flat,sector 67,1.0,1,1,1,Relatively New,826.0216859999999,0,0,0,Low,High Floor
gurgaon,house,sector 48,7.25,3,4,2,Moderately Old,2592.0,1,1,2,Medium,Low Floor
gurgaon,house,sector 82,4.7,3,3,3+,New Property,2160.0,1,0,0,Low,Mid Floor
gurgaon,house,sector 3 phase 2,1.1,5,4,2,Relatively New,1099.962941,0,0,0,Low,Low Floor
gurgaon,flat,sector 63a,1.55,2,2,2,Under Construction,1167.0,0,0,0,Low,Low Floor
gurgaon,house,sector 103,3.25,4,3,3+,Under Construction,4000.0,0,0,0,Low,High Floor
gurgaon,flat,sector 79,1.0,2,2,3,Relatively New,1700.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 7,0.45,3,2,0,Old Property,1000.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 92,0.7,3,3,2,Under Construction,1260.022134,0,0,0,Low,High Floor
gurgaon,flat,sector 102,2.5,4,5,3+,Relatively New,2894.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 43,2.5,4,4,3+,Relatively New,2398.0,0,0,2,Medium,Low Floor
gurgaon,flat,sector 93,0.4,2,2,2,New Property,604.0,0,0,0,Low,High Floor
gurgaon,flat,sector 79,2.55,4,5,2,New Property,2675.044428,1,0,0,Low,Mid Floor
gurgaon,house,sector 11,3.08,6,4,2,Moderately Old,2700.016676,0,0,0,Low,Low Floor
gurgaon,flat,sector 102,2.2,3,4,3+,Moderately Old,1944.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 90,1.55,4,4,3+,Relatively New,2139.0,1,0,0,Medium,Low Floor
gurgaon,flat,sector 85,2.0,3,4,3,Relatively New,2025.0,1,0,0,High,Mid Floor
gurgaon,flat,sector 56,1.39,3,2,3,Old Property,1750.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 70,1.25,2,2,3,Relatively New,1221.0,0,0,0,Low,Mid Floor
bangalore,flat,"devanahalli, bangalore",1.07,2,2,1,New Property,667.0,0,0,0,Low,High Floor
gurgaon,flat,sector 28,2.35,3,3,2,Old Property,1608.0,1,0,0,Medium,High Floor
gurgaon,flat,sector 99a,1.1,2,2,3,New Property,1368.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 22,3.5,3,4,3+,New Property,2000.0,1,0,2,Low,Mid Floor
bangalore,house,"narayanapura, bangalore",5.5,4,4,3,Old Property,2560.0,1,1,2,Medium,Mid Floor
gurgaon,flat,sector 91,0.9,2,2,2,Relatively New,1185.0,0,0,1,Medium,High Floor
gurgaon,flat,sector 95,0.46,2,2,0,Relatively New,989.955883,0,0,0,Low,Mid Floor
bangalore,flat,"kammasandra, electronic city",1.11,2,2,1,Moderately Old,867.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 95,0.3,2,2,1,Relatively New,950.021814,0,0,0,Low,High Floor
gurgaon,house,sector 11,0.9,7,4,3+,Moderately Old,900.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 70,1.75,3,5,3,New Property,1527.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 107,0.37,2,2,2,New Property,615.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 48,3.35,6,5,3+,Moderately Old,6000.013137999999,0,0,0,Low,Mid Floor
gurgaon,flat,sector 77,1.1,3,4,3+,Relatively New,1828.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 102,1.4,3,3,3,Relatively New,1300.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 85,1.18,2,3,3,Relatively New,1420.0,0,0,2,High,High Floor
bangalore,house,"sarjapur, bangalore",1.75,3,3,1,Moderately Old,1574.0,0,0,2,Low,Low Floor
gurgaon,flat,sector 85,1.85,4,5,3+,Relatively New,2544.0,0,0,0,Medium,Low Floor
bangalore,flat,"varthur, bangalore",1.65,2,2,1,Relatively New,1219.0,0,0,0,Low,High Floor
